"Adv Number","Property Address","Assessed Value","Face Amount","Winning Bid","Winning Bidder Name","Winning Premium","Winning Amount Due"
8943,"1412 E LAFAYETTE AVE",44000.00,1232.33,1232.33,City,,
8944,"1414 E LAFAYETTE AVE",44000.00,2437.63,20000.00,402,480.00,2917.63
8945,"1427 E LAFAYETTE AVE",44000.00,3932.47,30000.00,402,2480.00,6412.47
8946,"1502 E LAFAYETTE AVE",3000.00,73461.22,73461.22,City,,
8947,"1506 E LAFAYETTE AVE",1000.00,165961.15,165961.15,City,,
8948,"1514 E LAFAYETTE AVE",21000.00,832.62,832.62,City,,
8949,"1600 E LAFAYETTE AVE",1000.00,593439.56,593439.56,City,,
8952,"1708 E LAFAYETTE AVE",21000.00,596.72,596.72,City,,
8954,"1721 E LAFAYETTE AVE",25000.00,705.18,705.18,City,,
8955,"1727 E LAFAYETTE AVE",25000.00,705.18,705.18,City,,
8956,"1729 E LAFAYETTE AVE",25000.00,843.01,843.01,City,,
8957,"1735 E LAFAYETTE AVE",25000.00,705.18,705.18,City,,
8958,"1736 E LAFAYETTE AVE",15000.00,746.37,746.37,City,,
8959,"1739 E LAFAYETTE AVE",25000.00,25914.03,25914.03,City,,
8960,"1740 E LAFAYETTE AVE",15000.00,427.69,427.69,City,,
8961,"1744 E LAFAYETTE AVE",21000.00,891.07,891.07,City,,
8962,"1746 E LAFAYETTE AVE",21000.00,908.28,908.28,City,,
8963,"1831 E LAFAYETTE AVE",32000.00,899.45,899.45,City,,
8964,"1918 E LAFAYETTE AVE",15000.00,427.69,427.69,City,,
8965,"1928 E LAFAYETTE AVE",15000.00,427.69,427.69,City,,
8966,"1938 E LAFAYETTE AVE",15000.00,420.78,420.78,City,,
8967,"2005 E LAFAYETTE AVE",4000.00,1633.11,1633.11,City,,
8968,"2008 E LAFAYETTE AVE",15000.00,38403.43,38403.43,City,,
8969,"2022 E LAFAYETTE AVE",3000.00,2398.52,2398.52,City,,
8972,"2307 E LAFAYETTE AVE",1000.00,173890.22,173890.22,City,,
8973,"2323 E LAFAYETTE AVE",4000.00,579.78,579.78,City,,
8974,"2409 E LAFAYETTE AVE",4000.00,95346.57,95346.57,City,,
8975,"2413 E LAFAYETTE AVE",4000.00,99067.05,99067.05,City,,
8976,"2414 E LAFAYETTE AVE",4000.00,58832.40,58832.40,City,,
8977,"2423 E LAFAYETTE AVE",11000.00,316.73,316.73,City,,
8979,"0009-13 W LAFAYETTE AVE",116800.00,2712.25,63535.95,349,3363.00,6075.25
8980,"0130 W LAFAYETTE AVE",327300.00,521.29,521.29,City,,
8981,"0233 W LAFAYETTE AVE",301200.00,835.72,835.72,City,,
8982,"0304 W LAFAYETTE AVE",283100.00,1120.16,1120.16,City,,
8983,"0502 W LAFAYETTE AVE",3000.00,316.60,316.60,City,,
8984,"0504 W LAFAYETTE AVE",25000.00,705.18,705.18,City,,
8985,"0533 W LAFAYETTE AVE",25000.00,334.16,334.16,City,,
8986,"0540 W LAFAYETTE AVE",25000.00,1306.22,1306.22,City,,
8987,"0542 W LAFAYETTE AVE",3000.00,6144.44,6144.44,City,,
8988,"0600 W LAFAYETTE AVE",289300.00,455.20,455.20,City,,
8989,"0649 W LAFAYETTE AVE",25000.00,911.94,911.94,City,,
8990,"0701 W LAFAYETTE AVE",1000.00,135659.61,135659.61,City,,
8991,"0717 W LAFAYETTE AVE",1000.00,27347.78,27347.78,City,,
8992,"1002 W LAFAYETTE AVE",5667.00,1303.18,2782.00,479,103.00,1406.18
8993,"1013 W LAFAYETTE AVE",5000.00,1244.16,3600.00,114,320.00,1564.16
8994,"1112 W LAFAYETTE AVE",36000.00,1181.74,1181.74,City,,
8995,"1118 W LAFAYETTE AVE",36000.00,505.60,505.60,City,,
8996,"1122 W LAFAYETTE AVE",36000.00,990.94,990.94,City,,
8997,"1130 W LAFAYETTE AVE UNIT B",33733.00,842.42,842.42,City,,
8998,"1130 W LAFAYETTE AVE UNIT D",23867.00,1714.40,5000.00,145,0.00,1714.40
8999,"1206 W LAFAYETTE AVE UNIT 12",24500.00,726.74,726.74,City,,
9000,"1236 W LAFAYETTE AVE",53333.00,1464.25,2900.00,240,0.00,1464.25
9001,"1314 W LAFAYETTE AVE",15500.00,272.34,272.34,City,,
9002,"1321 W LAFAYETTE AVE",16033.00,556.24,4000.00,169,0.00,556.24
9003,"1324 W LAFAYETTE AVE",30000.00,800.98,800.98,City,,
9004,"1329 W LAFAYETTE AVE",16033.00,498.12,498.12,City,,
9005,"1330 W LAFAYETTE AVE",5667.00,7050.23,7050.23,City,,
9006,"1337 W LAFAYETTE AVE",5000.00,24081.31,24081.31,City,,
9007,"1402 W LAFAYETTE AVE",15500.00,1250.96,1250.96,City,,
9008,"1619 W LAFAYETTE AVE",1000.00,42633.37,42633.37,City,,
9009,"1621 W LAFAYETTE AVE",1000.00,26267.60,26267.60,City,,
9010,"1623 W LAFAYETTE AVE",1000.00,80123.24,80123.24,City,,
9011,"1626 W LAFAYETTE AVE",5667.00,28757.96,28757.96,City,,
9012,"1627 W LAFAYETTE AVE",1000.00,122799.11,122799.11,City,,
9013,"1629 W LAFAYETTE AVE",1000.00,181154.48,181154.48,City,,
9014,"1639 W LAFAYETTE AVE",1000.00,78511.20,78511.20,City,,
9015,"1641 W LAFAYETTE AVE",1000.00,86358.74,86358.74,City,,
9016,"1717 W LAFAYETTE AVE",5000.00,59431.69,59431.69,City,,
9017,"1720 W LAFAYETTE AVE",7000.00,346.17,346.17,City,,
9018,"1724 W LAFAYETTE AVE",15500.00,1763.50,1763.50,City,,
9019,"1813 W LAFAYETTE AVE",16033.00,23172.16,23172.16,City,,
9020,"1909 W LAFAYETTE AVE",14000.00,432.35,432.35,City,,
9021,"1918 W LAFAYETTE AVE",14000.00,808.41,808.41,City,,
9022,"1919 W LAFAYETTE AVE",15000.00,1739.25,5888.00,404,0.00,1739.25
9024,"1938 W LAFAYETTE AVE",14000.00,852.40,1088.00,404,0.00,852.40
9025,"1948 W LAFAYETTE AVE",14000.00,1160.20,1160.20,City,,
9026,"2023 W LAFAYETTE AVE",3900.00,333.00,500.00,476,0.00,333.00
9027,"2025 W LAFAYETTE AVE",3900.00,333.00,500.00,476,0.00,333.00
9028,"2027 W LAFAYETTE AVE",3900.00,329.50,500.00,476,0.00,329.50
9029,"2200 W LAFAYETTE AVE UNIT 2",50400.00,795.55,795.55,City,,
9030,"2315 W LAFAYETTE AVE",25300.00,100112.33,100112.33,City,,
9031,"2414 W LAFAYETTE AVE",77700.00,1163.22,34880.00,435,760.00,1923.22
9033,"2419 W LAFAYETTE AVE",75100.00,1773.13,1773.13,City,,
9034,"2428 W LAFAYETTE AVE",72900.00,1854.64,1854.64,City,,
9035,"2501 W LAFAYETTE AVE",76900.00,23103.07,23103.07,City,,
9036,"2508 W LAFAYETTE AVE",67000.00,1573.67,1573.67,City,,
9037,"2510 W LAFAYETTE AVE",67800.00,1797.52,1797.52,City,,
9038,"2524 W LAFAYETTE AVE",73300.00,9534.62,9534.62,City,,
9039,"2530 W LAFAYETTE AVE",67000.00,1573.67,1573.67,City,,
9040,"2559 W LAFAYETTE AVE",71400.00,2065.54,32500.00,119,788.00,2853.54
9041,"2570 W LAFAYETTE AVE",70400.00,6586.10,32544.00,77,876.00,7462.10
9042,"2627 W LAFAYETTE AVE",17000.00,531.00,10888.00,404,817.00,1348.00
9043,"2639 W LAFAYETTE AVE",7000.00,618.99,618.99,City,,
9044,"2647 W LAFAYETTE AVE",17000.00,458.18,458.18,City,,
9045,"2653 W LAFAYETTE AVE",17000.00,531.00,10888.00,404,817.00,1348.00
9046,"2736 W LAFAYETTE AVE",7000.00,38426.01,38426.01,City,,
9047,"2738 W LAFAYETTE AVE",5667.00,93246.98,93246.98,City,,
9049,"2740 W LAFAYETTE AVE",5667.00,53506.25,53506.25,City,,
9050,"2750 W LAFAYETTE AVE",5667.00,59087.46,59087.46,City,,
9051,"2754 W LAFAYETTE AVE",5667.00,127309.79,127309.79,City,,
9052,"2803 W LAFAYETTE AVE",17000.00,35663.00,35663.00,City,,
9053,"2813 W LAFAYETTE AVE",17000.00,633.17,633.17,City,,
9054,"2817 W LAFAYETTE AVE",15333.00,2444.88,5900.00,64,0.00,2444.88
9055,"2877-2881 W LAFAYETTE AVE",81567.00,2961.08,32500.00,119,0.00,2961.08
9056,"2906 W LAFAYETTE AVE",18933.00,79112.30,79112.30,City,,
9057,"2805 LAKE AVE",88500.00,517.02,517.02,City,,
9058,"2818 LAKE AVE",79400.00,2144.69,2144.69,City,,
9062,"2840 LAKE AVE",98333.00,3000.63,3000.63,City,,
9063,"2853 LAKE AVE",87200.00,1126.94,62784.00,236,5580.00,6706.94
9064,"3201 LAKE AVE",35100.00,7129.96,10500.00,288,0.00,7129.96
9066,"3209 LAKE AVE",85100.00,1998.79,34040.00,462,0.00,1998.79
9067,"3226 LAKE AVE",96500.00,2288.80,2288.80,City,,
9069,"0408 E LAKE AVE",313900.00,2719.32,2719.32,City,,
9070,"0715 E LAKE AVE",133433.00,4538.18,96222.90,240,8569.00,13107.18
9071,"0742 E LAKE AVE",140700.00,3306.77,3306.77,City,,
9073,"0913 E LAKE AVE",120800.00,3458.98,89392.00,236,8214.00,11672.98
9074,"1018 E LAKE AVE",126100.00,1596.67,83226.00,236,6557.00,8153.67
9075,"2500 LAKELAND AVE",22500.00,603.22,603.22,City,,
9076,"2506 LAKELAND AVE",55300.00,1611.38,33653.97,240,2306.00,3917.38
9078,"1315 LAKESIDE AVE",151400.00,1733.05,1733.05,City,,
9079,"1317 LAKESIDE AVE",148400.00,3837.78,3837.78,City,,
9080,"1508 LAKESIDE AVE",126800.00,3225.88,98000.00,72,9456.00,12681.88
9081,"2404 LAKEVIEW AVE",2200.00,112644.02,112644.02,City,,
9082,"2409 LAKEVIEW AVE",195100.00,5425.05,5425.05,City,,
9083,"2412 LAKEVIEW AVE",103600.00,2886.12,2886.12,City,,
9084,"2417 LAKEVIEW AVE",199000.00,5256.60,5256.60,City,,
9085,"2419 LAKEVIEW AVE",55000.00,1460.10,1460.10,City,,
9086,"2420 LAKEVIEW AVE",2200.00,91821.09,91821.09,City,,
9087,"2424 LAKEVIEW AVE",176700.00,5158.09,5158.09,City,,
9089,"2435-2437 LAKEVIEW AVE",678600.00,3431.95,3431.95,City,,
9090,"0020 N LAKEWOOD AVE",172400.00,830.97,129300.00,236,12068.00,12898.97
9091,"0154 N LAKEWOOD AVE",105400.00,8684.88,8684.88,City,,
9092,"0155 N LAKEWOOD AVE",57300.00,2458.10,2458.10,City,,
9093,"0201 N LAKEWOOD AVE",25000.00,9355.41,9355.41,541,0.00,9355.41
9094,"0239 N LAKEWOOD AVE",108500.00,3072.10,3072.10,City,,
9095,"0403 N LAKEWOOD AVE",85600.00,1246.86,1246.86,City,,
9096,"0422 N LAKEWOOD AVE",87400.00,810.80,810.80,City,,
9097,"0500 N LAKEWOOD AVE",10200.00,278.92,278.92,City,,
9098,"0508 N LAKEWOOD AVE",36000.00,1010.41,1010.41,City,,
9100,"0520 N LAKEWOOD AVE",10200.00,278.92,278.92,City,,
9101,"0533 N LAKEWOOD AVE",10200.00,998.55,998.55,City,,
9102,"0535 N LAKEWOOD AVE",36000.00,1149.17,1149.17,City,,
9103,"0537 N LAKEWOOD AVE",10200.00,294.52,294.52,City,,
9104,"0539 N LAKEWOOD AVE",50100.00,2236.15,2236.15,City,,
9105,"0541 N LAKEWOOD AVE",10200.00,444.66,444.66,City,,
9106,"0603 N LAKEWOOD AVE",36000.00,1067.00,21601.00,54,1440.00,2507.00
9108,"0627 N LAKEWOOD AVE",36000.00,892.53,21601.00,54,1440.00,2332.53
9109,"0709 N LAKEWOOD AVE",36000.00,899.14,899.14,City,,
9110,"0710 N LAKEWOOD AVE",25000.00,1209.37,1209.37,City,,
9111,"0729 N LAKEWOOD AVE",12000.00,344.47,344.47,City,,
9112,"0731 N LAKEWOOD AVE",12000.00,1733.79,1733.79,City,,
9114,"0737 N LAKEWOOD AVE",12000.00,1154.74,1154.74,City,,
9115,"0804 N LAKEWOOD AVE",25000.00,756.70,21601.00,54,2320.00,3076.70
9116,"0820 N LAKEWOOD AVE",23000.00,700.30,21307.50,301,2421.00,3121.30
9117,"0822 N LAKEWOOD AVE",36000.00,1067.00,21601.00,54,1440.00,2507.00
9118,"0825 N LAKEWOOD AVE",36000.00,847.12,847.12,City,,
9119,"0940 N LAKEWOOD AVE",75200.00,709.03,709.03,City,,
9120,"1107 N LAKEWOOD AVE",19000.00,587.40,22888.00,404,3057.00,3644.40
9122,"1404 N LAKEWOOD AVE",36000.00,1067.00,15000.00,77,120.00,1187.00
9123,"1406 N LAKEWOOD AVE",36000.00,407.72,20288.00,404,1177.00,1584.72
9124,"1410 N LAKEWOOD AVE",15000.00,567.66,567.66,City,,
9125,"0700 S LAKEWOOD AVE",253367.00,2085.42,2085.42,City,,
9126,"2207 LAMLEY ST",143700.00,4141.94,4141.94,City,,
9127,"1529 LANCASTER ST",228800.00,5829.22,5829.22,City,,
9128,"1731-1733 LANCASTER ST",189330.00,5001.63,5001.63,City,,
9129,"2205 LANGLEY ST",4500.00,326.00,326.00,City,,
9130,"4555 LANIER AVE",83400.00,2131.93,41604.16,19,1648.00,3779.93
9131,"1627 LANSING AVE",1000.00,92435.87,92435.87,City,,
9132,"1633 LANSING AVE",1000.00,187227.77,187227.77,City,,
9133,"0020 E LANVALE ST",10365100.00,4017.00,4277375.75,462,26267.00,30284.00
9134,"1243 E LANVALE ST",44000.00,1211.66,1211.66,City,,
9135,"1402> E LANVALE ST",44000.00,1754.44,18200.00,349,120.00,1874.44
9136,"1413 E LANVALE ST",5000.00,44862.35,44862.35,City,,
9137,"1414 E LANVALE ST",44000.00,1271.92,1271.92,City,,
9138,"1416 E LANVALE ST",25000.00,756.70,22588.00,404,2517.00,3273.70
9139,"1420 E LANVALE ST",25000.00,2432.18,8211.00,479,0.00,2432.18
9141,"1502 E LANVALE ST",8100.00,5520.96,5520.96,City,,
9142,"1504 E LANVALE ST",8100.00,29235.33,29235.33,City,,
9143,"1516 E LANVALE ST",25000.00,669.12,669.12,City,,
9144,"1600 E LANVALE ST",25000.00,705.18,705.18,City,,
9145,"1605 E LANVALE ST",34000.00,421.08,421.08,City,,
9146,"1611 E LANVALE ST",25000.00,756.70,8571.00,479,0.00,756.70
9147,"1613 E LANVALE ST",25000.00,626.34,626.34,City,,
9148,"1614 E LANVALE ST",25000.00,2073.70,8761.00,479,0.00,2073.70
9149,"1624 E LANVALE ST",8100.00,25317.82,25317.82,City,,
9150,"1626 E LANVALE ST",25000.00,689.23,8471.00,479,0.00,689.23
9151,"1629 E LANVALE ST",25000.00,94944.70,94944.70,City,,
9152,"1633 E LANVALE ST",25000.00,530.61,4322.00,119,0.00,530.61
9153,"1711 E LANVALE ST",8100.00,460.31,460.31,City,,
9154,"1728 E LANVALE ST",25000.00,954.87,954.87,City,,
9155,"1802 E LANVALE ST",4000.00,4211.65,4211.65,City,,
9156,"1804 E LANVALE ST",9000.00,1117.82,1117.82,City,,
9157,"1806 E LANVALE ST",32000.00,1842.52,8201.00,404,0.00,1842.52
9158,"1903 E LANVALE ST",4000.00,373.97,373.97,City,,
9159,"1907 E LANVALE ST",4000.00,5947.68,5947.68,City,,
9160,"1908 E LANVALE ST",4000.00,17647.68,17647.68,City,,
9162,"1918 E LANVALE ST",4000.00,147812.43,147812.43,City,,
9163,"2008 E LANVALE ST",9000.00,34183.40,34183.40,City,,
9164,"2030 E LANVALE ST",32000.00,853.70,853.70,City,,
9165,"2422 E LANVALE ST",11000.00,300.02,300.02,City,,
9166,"0006-10 W LANVALE ST",206700.00,8291.27,130219.71,300,9507.00,17798.27
9167,"0159 W LANVALE ST UNIT 4",183400.00,4420.17,4420.17,City,,
9169,"0252 W LANVALE ST",282200.00,3177.68,3177.68,City,,
9170,"0528 W LANVALE ST",12000.00,376.87,376.87,City,,
9171,"0705 W LANVALE ST",25000.00,737.58,737.58,City,,
9172,"0711 W LANVALE ST",25000.00,823.98,823.98,City,,
9173,"0812 W LANVALE ST",25000.00,705.18,705.18,City,,
9174,"1001 W LANVALE ST",1667.00,40579.49,40579.49,City,,
9175,"1002 W LANVALE ST",16033.00,94825.55,94825.55,City,,
9176,"1003 W LANVALE ST",1667.00,152973.31,152973.31,City,,
9177,"1017 W LANVALE ST",1000.00,7631.29,7631.29,City,,
9178,"1022 W LANVALE ST",17000.00,1902.20,1902.20,City,,
9179,"1026 W LANVALE ST",11100.00,8782.21,8782.21,City,,
9181,"1214 W LANVALE ST",16033.00,488.79,488.79,City,,
9182,"1217 W LANVALE ST",6000.00,350.53,350.53,City,,
9183,"1226 W LANVALE ST",5000.00,117077.05,117077.05,City,,
9184,"1232 W LANVALE ST",16033.00,20330.88,20330.88,City,,
9185,"1502 W LANVALE ST",5000.00,27602.43,27602.43,City,,
9186,"1504 W LANVALE ST",5000.00,130980.54,130980.54,City,,
9187,"1508 W LANVALE ST",5000.00,37069.45,37069.45,City,,
9189,"1518 W LANVALE ST",1000.00,115662.96,115662.96,City,,
9190,"1530 W LANVALE ST",5000.00,74581.31,74581.31,City,,
9191,"1532 W LANVALE ST",36000.00,14358.76,14358.76,City,,
9192,"1600 W LANVALE ST",1000.00,121515.29,121515.29,City,,
9193,"1620 W LANVALE ST",1000.00,9061.43,9061.43,City,,
9194,"1623 W LANVALE ST",1000.00,125827.42,125827.42,City,,
9195,"1701 W LANVALE ST",1000.00,49795.80,49795.80,City,,
9196,"1717 W LANVALE ST",1000.00,49009.10,49009.10,City,,
9198,"1805 W LANVALE ST",1000.00,6428.96,6428.96,City,,
9199,"1809 W LANVALE ST",5000.00,4017.21,4017.21,City,,
9200,"1819 W LANVALE ST",16033.00,9177.42,9177.42,City,,
9201,"1820 W LANVALE ST",1000.00,24951.72,24951.72,City,,
9202,"1824 W LANVALE ST",5000.00,47298.64,47298.64,City,,
9203,"1825 W LANVALE ST",5000.00,2689.46,2689.46,City,,
9204,"1827 W LANVALE ST",16033.00,464.52,464.52,City,,
9205,"1839 W LANVALE ST",1000.00,14930.38,14930.38,City,,
9206,"1900 W LANVALE ST",1000.00,84275.05,84275.05,City,,
9207,"1910 W LANVALE ST",14000.00,809.28,809.28,City,,
9208,"1912 W LANVALE ST",5000.00,507.13,800.00,284,0.00,507.13
9209,"1917 W LANVALE ST",14000.00,749.90,749.90,City,,
9210,"1922 W LANVALE ST",14000.00,768.80,5888.00,404,57.00,825.80
9211,"1924 W LANVALE ST",11000.00,316.80,316.80,City,,
9212,"1929 W LANVALE ST",14000.00,424.90,424.90,City,,
9213,"1932 W LANVALE ST",5000.00,494.28,5888.00,404,777.00,1271.28
9214,"1933 W LANVALE ST",14000.00,754.40,5591.00,479,0.00,754.40
9215,"1936 W LANVALE ST",14000.00,13389.04,13389.04,City,,
9216,"1946 W LANVALE ST",4333.00,29692.19,29692.19,City,,
9217,"1948 W LANVALE ST",4333.00,16729.62,16729.62,City,,
9218,"2005 W LANVALE ST",4333.00,361.42,500.00,284,0.00,361.42
9219,"2006 W LANVALE ST",15000.00,499.69,499.69,City,,
9220,"2008 W LANVALE ST",1000.00,109508.04,109508.04,City,,
9221,"2013 W LANVALE ST",14000.00,42046.95,42046.95,City,,
9222,"2015 W LANVALE ST",4333.00,18114.61,18114.61,City,,
9223,"2022 W LANVALE ST",4333.00,367.66,400.00,296,0.00,367.66
9224,"2025 W LANVALE ST",4333.00,13384.43,13384.43,City,,
9225,"2028 W LANVALE ST",4333.00,16847.97,16847.97,City,,
9226,"2029 W LANVALE ST",15000.00,427.69,427.69,City,,
9227,"2034 W LANVALE ST",4333.00,10101.53,10101.53,City,,
9228,"2205 W LANVALE ST",326200.00,9397.78,111347.36,300,0.00,9397.78
9229,"2308 W LANVALE ST",56600.00,1677.01,1677.01,City,,
9230,"2309 W LANVALE ST",65000.00,1090.37,27888.00,404,377.00,1467.37
9231,"2312 W LANVALE ST",69700.00,1809.52,28405.00,77,105.00,1914.52
9232,"2328 W LANVALE ST",81500.00,1914.24,1914.24,City,,
9233,"2330 W LANVALE ST",27500.00,774.53,774.53,City,,
9235,"2417 W LANVALE ST",85400.00,1826.04,53268.00,236,3821.00,5647.04
9236,"2418 W LANVALE ST",79900.00,2305.24,32888.00,404,185.00,2490.24
9237,"2426 W LANVALE ST",79200.00,1909.84,1909.84,City,,
9238,"2501 W LANVALE ST",73233.00,993.30,18500.00,288,0.00,993.30
9239,"2503 W LANVALE ST",66067.00,3698.82,3698.82,City,,
9240,"2508 W LANVALE ST",69100.00,1637.26,1637.26,City,,
9241,"2509 W LANVALE ST",66967.00,1716.90,34125.00,77,1467.00,3183.90
9242,"2510 W LANVALE ST",70600.00,1871.34,1871.34,City,,
9243,"2524 W LANVALE ST",25000.00,41062.74,41062.74,City,,
9244,"2527 W LANVALE ST",66067.00,1751.83,1751.83,City,,
9245,"2541 W LANVALE ST",66067.00,1814.21,1814.21,City,,
9246,"2542 W LANVALE ST",70433.00,1786.69,1786.69,City,,
9247,"2545 W LANVALE ST",69500.00,2012.00,37125.00,77,1865.00,3877.00
9248,"2801 W LANVALE ST",5667.00,77435.50,77435.50,City,,
9249,"2825 W LANVALE ST",15333.00,19364.09,19364.09,City,,
9250,"2834 W LANVALE ST",14000.00,71432.57,71432.57,City,,
9251,"2835 W LANVALE ST",1000.00,154346.77,154346.77,City,,
9252,"2847 W LANVALE ST",1000.00,107410.28,107410.28,City,,
9253,"2849 W LANVALE ST",1000.00,63938.17,63938.17,City,,
9254,"2854 W LANVALE ST",1000.00,21052.25,21052.25,City,,
9255,"2865 W LANVALE ST",14000.00,90189.12,90189.12,City,,
9256,"2869 W LANVALE ST",5667.00,26223.27,26223.27,City,,
9257,"2870 W LANVALE ST",5667.00,186694.41,186694.41,City,,
9258,"2901 W LANVALE ST",5667.00,16435.98,16435.98,City,,
9259,"3017 W LANVALE ST",59433.00,1576.95,1576.95,City,,
9260,"3018 W LANVALE ST",55100.00,1462.70,1462.70,City,,
9261,"3020 W LANVALE ST",58800.00,1378.19,1378.19,City,,
9262,"3022 W LANVALE ST",58300.00,1505.96,23400.00,462,16.00,1521.96
9263,"3037 W LANVALE ST",17667.00,3067.96,3067.96,City,,
9264,"3039 W LANVALE ST",18500.00,7780.85,7780.85,City,,
9265,"4430 LAPLATA AVE",161400.00,3914.05,3914.05,City,,
9266,"4447 LAPLATA AVE",155900.00,3030.52,3030.52,City,,
9267,"3003 LARUE SQUARE EAST",36000.00,909.15,909.15,City,,
9268,"3007 LARUE SQUARE EAST",36000.00,847.12,847.12,City,,
9270,"0109 LARUE SQUARE SOUTH",36000.00,993.42,993.42,City,,
9271,"0111 LARUE SQUARE SOUTH",80100.00,1873.99,1873.99,City,,
9272,"4206 LASALLE AVE",134800.00,3564.00,3564.00,City,,
9273,"4416 LASALLE AVE",158200.00,4514.02,117068.00,236,10757.00,15271.02
9274,"4503 LASALLE AVE",120800.00,3053.91,3053.91,City,,
9275,"1524 LATROBE PARK TERR",203733.00,1367.48,1367.48,City,,
9276,"4800 LAUREL AVE",132400.00,3009.22,3009.22,City,,
9277,"4810 LAUREL AVE",141867.00,3519.47,3519.47,City,,
9278,"4813 LAUREL AVE",150533.00,8330.80,47350.89,300,0.00,8330.80
9279,"5109 LAUREL AVE",108333.00,21711.88,51500.25,541,1633.00,23344.88
9280,"5120 LAUREL AVE",108200.00,2548.40,80068.00,236,7357.00,9905.40
9281,"5505 LAURELTON AVE",131067.00,845.89,845.89,City,,
9282,"6223 LAURELTON AVE",134400.00,1560.99,1560.99,City,,
9283,"6407 LAURELTON AVE",141500.00,966.18,966.18,City,,
9284,"6506 LAURELTON AVE",143500.00,3389.34,3389.34,City,,
9285,"0410 LAURENS ST",400000.00,463.60,463.60,City,,
9286,"0501 LAURENS ST",3000.00,498.43,498.43,City,,
9287,"0503 LAURENS ST",3000.00,991.96,991.96,City,,
9288,"0504 LAURENS ST",30000.00,1105.95,1105.95,City,,
9289,"0508 LAURENS ST",3000.00,2851.74,2851.74,City,,
9290,"0510 LAURENS ST",3000.00,5405.49,5405.49,City,,
9291,"0570-574 LAURENS ST",68000.00,1872.28,33186.00,102,1197.00,3069.28
9292,"0577 LAURENS ST",25000.00,17422.33,17422.33,City,,
9293,"1314 LAURENS ST",113000.00,6552.30,28652.00,77,0.00,6552.30
9294,"1603 LAURENS ST",15500.00,35640.48,35640.48,City,,
9295,"1627 LAURENS ST",30000.00,897.80,10888.00,404,0.00,897.80
9296,"1701-1731 LAURENS ST",255400.00,6380.39,6380.39,City,,
9297,"1706 LAURENS ST",15000.00,633.63,633.63,City,,
9298,"1830 LAURENS ST",15000.00,474.60,7588.00,404,317.00,791.60
9299,"1834 LAURENS ST",6000.00,319.66,319.66,City,,
9300,"1836 LAURENS ST",15000.00,1163.55,3562.00,479,0.00,1163.55
9301,"1802 LAURETTA AVE",6333.00,154149.73,154149.73,City,,
9302,"1805 LAURETTA AVE",6333.00,153337.15,153337.15,City,,
9303,"1806 LAURETTA AVE",6333.00,102295.04,102295.04,City,,
9304,"1808 LAURETTA AVE",6333.00,75248.67,75248.67,City,,
9305,"1810 LAURETTA AVE",6333.00,114591.67,114591.67,City,,
9306,"1815 LAURETTA AVE",6333.00,14456.94,14456.94,City,,
9307,"1817 LAURETTA AVE",6333.00,66453.26,66453.26,City,,
9308,"1819 LAURETTA AVE",7000.00,1465.30,1465.30,City,,
9309,"1901 LAURETTA AVE",1000.00,67500.38,67500.38,City,,
9310,"1902 LAURETTA AVE",6333.00,23538.14,23538.14,City,,
9311,"1904 LAURETTA AVE",6333.00,31824.65,31824.65,City,,
9312,"1910 LAURETTA AVE",6333.00,91492.38,91492.38,City,,
9313,"1912 LAURETTA AVE",6333.00,114503.00,114503.00,City,,
9315,"1918 LAURETTA AVE",6333.00,135125.77,135125.77,City,,
9316,"1919 LAURETTA AVE",16767.00,95124.76,95124.76,City,,
9317,"1922 LAURETTA AVE",16333.00,5717.07,5717.07,City,,
9318,"1924 LAURETTA AVE",6333.00,70326.71,70326.71,City,,
9319,"1926 LAURETTA AVE",6333.00,16702.04,16702.04,City,,
9320,"1927 LAURETTA AVE",1000.00,129306.63,129306.63,City,,
9321,"1930 LAURETTA AVE",16333.00,472.38,472.38,City,,
9322,"1934 LAURETTA AVE",6333.00,327.64,327.64,City,,
9323,"1939 LAURETTA AVE",17000.00,24886.67,24886.67,City,,
9324,"1941 LAURETTA AVE",6333.00,119987.91,119987.91,City,,
9325,"1942 LAURETTA AVE",6333.00,4806.54,4806.54,City,,
9326,"1945 LAURETTA AVE",16333.00,94690.94,94690.94,City,,
9327,"1948 LAURETTA AVE",1000.00,76828.33,76828.33,City,,
9328,"2307 LAURETTA AVE",44500.00,1246.29,1246.29,City,,
9329,"2312 LAURETTA AVE",29500.00,50339.66,50339.66,City,,
9330,"2313 LAURETTA AVE",49000.00,1150.89,13131.00,326,0.00,1150.89
9331,"2314 LAURETTA AVE",44500.00,1246.29,1246.29,City,,
9333,"2330 LAURETTA AVE",44500.00,1183.26,1183.26,City,,
9334,"2331 LAURETTA AVE",44500.00,1039.66,1039.66,City,,
9335,"2333 LAURETTA AVE",44500.00,1306.80,15888.00,404,0.00,1306.80
9336,"2342 LAURETTA AVE",44500.00,1154.68,15888.00,404,0.00,1154.68
9337,"2402 LAURETTA AVE",45900.00,1220.14,1220.14,City,,
9338,"2404 LAURETTA AVE",45900.00,1646.24,15888.00,404,0.00,1646.24
9339,"2422 LAURETTA AVE",10800.00,5270.46,5270.46,City,,
9340,"2435 LAURETTA AVE",47600.00,1109.93,1109.93,City,,
9341,"2503 LAURETTA AVE",41600.00,973.97,973.97,City,,
9342,"2504 LAURETTA AVE",41133.00,1096.87,13861.00,326,0.00,1096.87
